Link,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=6ecc8058c1538843,데이터플랫폼실 - Software Engineer,Nexon 성남 분당구,,"Spark, Hadoop) 설계 및 성능개선 지원자격 - C++/ C# / JAVA / Scala / Python 언어 중 한가지 이상의 언어를 능숙히 사용하시는 분 - 빅데이터 플랫폼을 활용하여 데이터 처리한 경험이..."
https://kr.indeed.com/viewjob?jk=5faf4a69ab8c86ca,[FEG] 리버스 엔지니어,창운코리아 서울 구로구,,"라이언트 분석이신 분 - 보안 분야 혹은 시스템 프로그래밍 실무 또는 프로젝트 경력 2 년 이 상 - Python, Ruby 등 스크립트 언어가 가능하신 분 - 크로스 플랫폼 ( 도우 , 맥 , 리눅스 ) 혹은 각 플랫..."
https://kr.indeed.com/viewjob?jk=604de7caa5f65310,"Specialist Solutions Architect III, Anal...",Amazon Web Services Korea LLC 서울,,"Knowledge... least one or more programing languages... Python, Java and Scala. · Hands on experience leading large..."
https://kr.indeed.com/viewjob?jk=b1e0d3f296271c85,"[정규직] 인공지능(AI) ML engineer, Data Scienti...",마인즈앤컴퍼니 서울 강남구,,"무관 (신입도 지원 가능) - Python 등의 프로그래밍 언어를 자유자... 컴퓨터 관련 전공자 수준의 프로그래밍 역량(Linux/Shell, Python) - 최신 ML알고리즘과 딥러닝에 대한 깊은 이해 - Deep..."
https://kr.indeed.com/viewjob?jk=3292e81e43884c67,Web 개발(이커머스 파트)_PHP/CodeIgniter/Javascri...,버드뷰 서울 마포구,,익숙하신 분 개발 환경 - Mysql - PHP / CodeIgniter - Javascript - Python / Django - Git / Github / Git flow 업무 역량 (1) 문제인식 주어진 상황이나...
https://kr.indeed.com/viewjob?jk=3e757382342b3c98,매칭팀 - 프로그래머,Nexon 성남 분당구,,"다양한 기술을 활용한 매칭 알고리즘 & 시스템 개발 지원자격 - (필수) 한 가지 이상의 개발 언어(Python, C++, C#, Go 등)에 숙련된 프로그래밍 능력 - (필수) 새로운 기술에 대한 흥미와 열정이 있으신..."
https://kr.indeed.com/viewjob?jk=e787fde04b998e1a,이상탐지팀 - 서비스 개발자,Nexon 성남 분당구,,"대용량 데이터를 요청에 맞게 전달하는 API 개발 - AWS 인프라 구축 및 운영업무 지원자격 - python, node.js, C#, Java등 한 가지 이상의 언어를 능숙히 사용 가능하신 분 - 관련 분야 5년 이상..."
https://kr.indeed.com/viewjob?jk=60e975b1bd9f6659,[한국하니웰] HBT 사업부 Technical Support Specia...,한국하니웰 서울 마포구,,니다. 인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>Python|인터넷·IT·통신·모바일·게임>응용프로그래머>Visual C++(MFC·ATL)|인터넷·IT·통신·모바...
https://kr.indeed.com/viewjob?jk=d71794dc69947981,소프트웨어 엔지니어,Nexon 성남 분당구,,주요업무 - 넥슨 글로벌 플랫폼의 게임 클라이언트 배포 시스템 및 어플리케이션 개발 지원자격 - C++ 혹은 Python 프로그래밍 언어 능숙자 - 비동기 및 병렬처리 프로그래밍 경험 우대사항 - Modern C++ (11...
https://kr.indeed.com/viewjob?jk=930a6a7d80e095bc,Cloud Support Engineer - Developer and M...,Amazon Web Services Korea LLC 서울,,developing... least one... following languages: · Python · Ruby · PHP · Java · .NET (C#) · JavaScript · iOS (Objective...
https://kr.indeed.com/viewjob?jk=842eea1379230eed,백엔드 소프트웨어개발자(정규직),데이터킹 안양 동안구,"연봉 30,000,000원",모집직종> - 백엔드 개발자 1명 (마이크로소프트 Azure 운용) <경력조건> - JAVA스크립트 또는 Python 활용 - 스프링 또는 Node Js 프레임워크 활용 - Restful API에 대한 이해와 실무 경험...
https://kr.indeed.com/viewjob?jk=6718bba08ef6e20b,모바일 앱 보안 솔루션 개발부문,스틸리언 서울 용산구,,"Android/iOS 모바일 앱 보안 제품입니다. - 앱수트는 C, Python 등을 통해 주로 개발합니다. - 앱수트 제품군에는 위변조 방지, 난독... 2) - Objective C, Python, C언어, Swift 개발..."
https://kr.indeed.com/viewjob?jk=692486e7a2b0522e,인프라 관리/운영 웹 애플리케이션 개발자,Nexon 성남 분당구,,"인프라 프로비저닝 및 배포 자동화 웹 애플리케이션 개발 지원자격 - 전체 개발 경력 3년 이상 - Python , Go 등의 서버 사이드 개발 경력 - RESTful API에 대한 이해 - Javascript..."
https://kr.indeed.com/viewjob?jk=290c0ba6000fa4a5,대기업 영상보안 네트워크 프로토콜 SW 개발 정규직,인파트너스 서울 서초구,"연봉 60,000,000원 - 70,000,000원","네트워크 스트리밍, 네트워크 보안 웹 프로그래밍 - CGI / Python / PHP / HTML5 / Javascript 멀티미디어 프로그래밍... 통신·모바일·게임>웹프로그래머>Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=7d4818a8b705af0f,각 부문 신입 및 경력 직원,제일엔지니어링 서울,,"텍스터마이닝 등) - 통계, 컴퓨터, 데이터, 도시 관련 전공자 또는 그에 상응하는 지식 보유자 - Python, R 등을 활용할 수 있는 컴퓨터언어 능숙자 - 데이터베이스 연계 프로그래밍 능숙자 - 도시 관련 관심..."
https://kr.indeed.com/viewjob?jk=62d8726bc5e89cf8,"딥러닝, 인공지능(AI) 외 경력 정규직",블록체인씨앤에스 서울 성동구,,"경험 - AI(M/L, D/L) 기반 다양한 모델 개발 경험자, Python/Tensorflow 활용 경험자 병역특례자 00 명 근무조... 머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머>Python"
https://kr.indeed.com/viewjob?jk=f96c6c892a013cf0,(주)엘솔루 웹개발자,㈜엘솔루 서울,,Javascript / React / Python / NodeJS 개발... Stack 개발 유경험자 ㆍJavaScript / React / Python / Node.js 개발 유경험자 ㆍNode.js 개발 유경험자 ㆍ...
https://kr.indeed.com/viewjob?jk=97cbec2398519f10,[링크업] 글로벌 ERP회사인 Odoo 웹 개발자.,링크업 서울 마포구,"연봉 35,000,000원","마포대로 10층 인근지하철 직무내용 [직무내용] ERP, 솔루션 개발 및 분석 설계 [직무요구능력] 1. Python 프로그래밍 ( 2년 이상 ) 2. Django ( 2년 이상) 2. HTML5 웹개발 경험 ( 2년 이상..."
https://kr.indeed.com/viewjob?jk=d6c05c588971df5a,백엔드 파운트 시스템 엔지니어 (현재 급여수준 이상 보장),파운트 서울 충정로역,,"경험 - Linux명령어 및shell스크립트 작성 능숙 우대사항 - Python, Java등을 이용한 프로그래밍 경험 네트워크및 서버에 대한 표준화... 립트 작성 능숙 우대사항 - Python, Java등을 이용한 프로그래..."
https://kr.indeed.com/viewjob?jk=d850fdb89fc30bc9,Linux 기반 시스템 소프트웨어 1인 및 응용소프트웨어 개발자 1인.,엔엑스테크 수원 장안구,"연봉 40,000,000원","웨어 개발 담당자 1인입니다. 개발 도구로는 C/C++, JAVA, Python 등을 사용합니다. 현업에서 자료구조를 폭넓게 설계/활용하는 프 경력... 기타( C/C++, JAVA, Python 등 소프트웨어 개발도구 활용..."
https://kr.indeed.com/viewjob?jk=a6d0f0030a9ad230,링크샵스 플랫폼 개발 및 유지보수 담당,링크샵스 서울 중구,,"알고리즘 모델링 및 적용 경험 [우대사항] • 인공지능, 머신러닝(기계학습), 빅데이터 관련 석사 우대 • Python, Tensorflow, Keras 경험자 우대 • 대용량 서비스 및 데이터 처리 경험자 우대 • 이미치..."
https://kr.indeed.com/viewjob?jk=383d4c8a7156b52b,[카카오 클라우드] 플랫폼 포털 개발자,카카오 4.2 성남 판교역,,"기본 조건] 개발 경력 3년 이상 웹서비스를 구성하는 기술에 대한 이해 Java, JavaScript, Python 중 한 가지 언어를 능숙하게 사용할 수 있으신 분 [우대사항] 프론트엔드 개발 경력 3년 이상 IAM..."
https://kr.indeed.com/viewjob?jk=32f06486dc059c80,[대기업금융사] 자연어처리/텍스트분석 박사학위 소지자,FN executive search 서울,,"박사급 - 기업내 텍스트분석 경험 보유자 - 자연어 처리, Text Analytics, ML/DL - Python, Java, SQL 능력 - 관련 자격증, 논문, 특허 보유시 우대 [고용형태] 정규직 [급여조건..."
https://kr.indeed.com/viewjob?jk=d9470ee259f7457b,Cloud Infrastructure Architect,Amazon Web Services Korea LLC 서울,,"e.g. Powershell, Python, Bash, Ruby, Perl... Ansible 등 구성 관리 플랫폼 경험 · Powershell, Python, Bash, Ruby, Perl 등의 스크립팅 기술 · Linux 및..."
https://kr.indeed.com/viewjob?jk=afe646a0c981b2f3,시스템 엔지니어링 인턴(정규직 전환가능),알테어엔지니어링 성남 분당구,,필수요건 -Python사용가능자 -Linux사용 가능자 우대사항 -Job... 대학교(4년)졸업 연령: 무관 성별: 무관 기타: 필수요건 -Python사용가능자 -Linux사용 가능자 우대사항 -Job scheduling...
https://kr.indeed.com/viewjob?jk=8ae7c240ef7d5f0b,카카오 분석 플랫폼 경력 개발자,카카오 4.2 성남 판교역,,"지원자격 대용량 데이터에 대한 실시간/배치 서비스 개발 운영 경험이 있으신 분 개발 경력 2년 이상 python, scala, druid, hadoop 등 다양한 환경에 적응 가능한 분 어떤 일이라도 중요하게 여기며 책임감..."
https://kr.indeed.com/viewjob?jk=8ecfa917c8db39be,풀스택 엔지니어 경력,코리아서버호스팅 서울 서초구,,"업부설연구소 자격요건 신입, 경력 우대사항 컴퓨터/시스템공학 정보처리기사/정보보안기사 PHP, Python, nodejs 가능자 우대 ELK 사용경험 Openstack 사용경험 Linux 사용경험 지원자격 학력..."
https://kr.indeed.com/viewjob?jk=5ff17b27cd83a1c0,네트워크 자동화 개발자,Nexon 성남 분당구,,"찾고 있습니다. 지원자격 - python 2년이상 개발 경력 - WEB... 발경험 - 자동화를 위한 스크립트(powershell, bash, python 등) 경험 - Windows, Linux 등 서버 OS에 대한 기본..."
https://kr.indeed.com/viewjob?jk=56fa725ee29b55bb,빅데이터사업부 웹 개발자,테라젠이텍스 바이오지점 수원 영통구,,생명과학|전자·기계·기술·화학·연구개발>연구원·연구개발>자연과학|인터넷·IT·통신·모바일·게임>웹프로그래밍>Python|인터넷·IT·통신·모바일·게임>웹프로그래밍>ASP|인터넷·IT·통신·모바일·게임>웹프로그래밍>JSP|인터...
https://kr.indeed.com/viewjob?jk=0fb2aa38f1fb2af2,글로벌 여행 스타트업 Trazy - 백엔드 개발자,트레이지(Trazy) 서울 종로구,,통신·모바일·게임>게임 기획·개발·운영>서버·네트워크개발|인터넷·IT·통신·모바일·게임>웹프로그래밍>벡엔드|인터넷·IT·통신·모바일·게임>웹프로그래밍>Python|인터넷·IT·통신·모바일·게임>전산·IT기술지원>IT기술지원
https://kr.indeed.com/viewjob?jk=c13abffb44505877,NXLog팀 - 소프트웨어 엔지니어,Nexon 성남 분당구,,"스키마 설계/관리/모니터링에 필요한 솔루션 개발. 지원자격 - C++ / C# / JavaScript / Python / GO 언어 중 한가지 이상의 언어를 능숙히 사용하시는 분. - 자료구조, 알고리즘, 데이터베이스 등..."
https://kr.indeed.com/viewjob?jk=4a426e3ffacd161c,이상탐지팀- 웹프로그래머,Nexon 성남 분당구,,"C# / Python 언어 중 한 가지 이상의 언어를 능숙히 사용하시는 분 - 자료구조, 알고리즘, 데이터베이스 등 프로그래밍 기초지식을 지니신 분 * 사용기술 - AWS, Linux - Python, Spark..."
https://kr.indeed.com/viewjob?jk=61f77867c101a6fe,교보악사자산운용 해외투자 사원,교보악사자산운용 대한민국,,"국어 우대) 3) 투자자산운용사, CFA, FRM 자격증 보유자 우대, 통계패키지(R) 또는 프로그래밍 툴(Python) 사용 능력 우대 (전공 불문) 4) 국가유공자 우대 3. 담당업무 해외투자펀드 운용 업무 보조 해외투..."
https://kr.indeed.com/viewjob?jk=536bc2ce13d4553c,C#개발자[고급/강남/프로젝트],비전잡 서울 강남구,,"부문 담당업무 자격요건 프로그래머 ※ C# 1명, C/파이썬(python) 1명 - 프로그램 개발 : 고급 - 영상처리 분야 경험자 우대... 통신·모바일·게임>응용프로그래머>Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=042dbc3e588374c3,[국내금융대기업] 머신러닝 알고리즘 개발 (과장급 이상),FN executive search 서울,,"Python기반 ML/DL기법 활용역량 보유 (PyTorch, Tensorflow 등 ML/DL관련 Lib.활용) - 정형 및 비정형 데이터 분석 경험 - 머신러닝/딥러닝 알고리즘 구현 기술 이해 - Python..."
https://kr.indeed.com/viewjob?jk=374bda8f684637a4,[서비스대응팀] 시스템엔지니어,심플렉스 서울 동작구,,설계 및 개발 - 다양한 오픈소스 구축 및 운영 자격요건 - 3년 이상 경력 - Shell 스크립트 및 Python 프로그래밍 - 대규모 인프라 운영 경험 - 오픈소스 구축 및 운영 경험 - 타부서와의 원활한 커뮤니케이션...
https://kr.indeed.com/viewjob?jk=464ef95516a5fa5c,8퍼센트 경력 개발자,8퍼센트 서울 종로구,,"개발업무 - 금융 서비스 개발 - Python/Django 기반 - 정해진 역할이 아닌 기능에 따른 업무 분배 - 프로트엔드부터 백엔드까지 업무 범위... SQL 기본 - git flow - python, django 경험자 우대"
https://kr.indeed.com/viewjob?jk=2b1c5b35b97700fc,인프라 플랫폼 개발자,고도소프트 서울 구로구,,"NHN고도의 신규 서비스 개발 자격요건 - 웹개발 경력 1년 이상 ~ 5년 이하 - PHP(주 개발언어), python, java중 하나 이상 개발이 가능한 분. - Database 이해도가 높은 분 - 개발 프레임워크 사용..."
https://kr.indeed.com/viewjob?jk=e010f7780d479126,검색서비스 서버 개발 신입/경력,포티투마루 서울 봉천동,,"성별 : 무관 - 모집인원 : 0명 [기술 지원자격] - Linux 환경 개발 경력 - C/Java/Python 개발 경력 - 서버 개발/운영 경력 [우대사항] - 자연어처리, 정보검색, 기계학습, 데이터 마이닝..."
https://kr.indeed.com/viewjob?jk=88b7dece067cd1c6,AI Algorithm Developer,펄핏 서울 강남구,,"원합니다. - 자격요건, 어떤 조건이 필요한가요? 컴퓨터 공학 분야 MS 또는 PhD 학위 소지 C/C++/python, software design, AI algorithms 에 대한 전문적인 지식 소지 원활한 의사소통..."
https://kr.indeed.com/viewjob?jk=800ae9a4841c392c,[Back-end] 신규 커머스 플랫폼 개발,아이오앤코코리아 서울 강남구,,Python 사용 경험자 (또는 Python으로 전향 가능자) - RDBMS 사용 경험자 주식회사 아이오앤코코리아 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무] 플랫폼 Backend-end (Python...
https://kr.indeed.com/viewjob?jk=7adfd2b51f057d3a,경력사원 수시,두산 정보통신 서울,,"5년 이상 3. 기업의 AI, Machine Learning 관련 프로젝트 수행경험 4. SAS, R, Python, SQL 등 하나 이상의 분석언어 숙련자 5. Tensorflow, Keras 등 ML 툴 사용 가능자..."
https://kr.indeed.com/viewjob?jk=578484a18909b268,"(주)탱고드론 기술연구소 (드론제작 HW, 드론솔루션 SW)",탱고드론 서울 마포구,"연봉 25,000,000원 - 30,000,000원",전자·기계·기술·화학·연구개발>기계·금속·재료>기술연구소|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>Python|서비스·여행·숙박·음식·미용·보안>여행·레저>드론
https://kr.indeed.com/viewjob?jk=dcafe087f86aaa47,경력사원 수시,두산 디지털이노베이션 서울,,"5년 이상 3. 기업의 AI, Machine Learning 관련 프로젝트 수행경험 4. SAS, R, Python, SQL 등 하나 이상의 분석언어 숙련자 5. Tensorflow, Keras 등 ML 툴 사용 가능자..."
https://kr.indeed.com/viewjob?jk=e5fa9b6594f634fb,데이터분석 플랫폼 설계.개발.운영(대리-과장급) 초빙 - 유명 유통사,로이스에이치알 서울,,"Tool 운영. 개발 능력 . 통계-Tool (R, SAS 등)과 Python 등의 언어활용 능력 . DW, DM, OLAP 등 데이터 분석 인프라에... Tool (R, SAS 등)과 Python 등의 언어활용 능력 . DW..."
https://kr.indeed.com/viewjob?jk=ad07d6a330fb619a,TOAST Cloud 운영 및 기술지원,NHN 4.4 성남 판교역,,"Linux, Microsoft Solutions 등) - 2년 이상의 개발 경험 (Java, Python 등) - 기술 문서 작성 및 가이드 경험이 풍부한 자 - 대외 고객 기술 지원 경험 - Windows..."
https://kr.indeed.com/viewjob?jk=49335253c9d14ed4,Software Engineer,Nexon 성남 분당구,,"데이터 분석 알고리즘 개발 지원자격 - 관련 직군 2년 이상 경력 - 웹어플리케이션 개발 경력 - Python, C#, Java 중 최소 1개 언어에 대한 경험이 있는 분 - SQLServer, Mysql과 같은..."
https://kr.indeed.com/viewjob?jk=46eab2386d752226,[해외취업] SMALL WORLD ios/Android 프로그래머 경력자...,SMALL WORLD 대한민국,"연봉 40,000,000원 - 60,000,000원","JLPT N2이상 (일상회화 수준이상) 또는 영어가능자 (일상회화 수준이상) 우대사항: javascript, Python , PHP, C#, C++, Java , Swift , React.js 중의 활용한 개발 경험 AWS..."
https://kr.indeed.com/viewjob?jk=c499b3dde5c2e196,데이터인프라개발팀 - 데이터 엔지니어,Nexon 성남 분당구,,Python 등을 활용한 데이터 가공 및 라이브러리 개발 - 데이터 파이프라인 개발 지원자격 - 클라우드 환경에서 데이터 파이프라인을 만들고 활용해보신 분 - C++ / C# / JAVA / Scala / Python...
https://kr.indeed.com/viewjob?jk=952e0a8d9bac4aea,고성능 게임 피드백 서버 개발,Nexon 성남 분당구,,"및 ML 알고리즘을 실행 하는 서버 개발 지원자격 - (필수) 한 가지 이상의 개발 언어(C++, C#, Python 등)에 숙련된 프로그래밍 능력 - RESTful API 및 TCP/UDP 서버 개발 경험 및 네트워크와..."
https://kr.indeed.com/viewjob?jk=8bffa73ce837a7ed,JAVA기반 응용SW개발자 양성과정 훈련교사,중앙직업전문학교 대구 중구,,"모집분야 : 정보통신, JAVA, 머신러닝, C#, R, MySQL, Python, 인공지능(AI), 빅데이터 훈련교사, 교사, 강사 학력 : 초대졸... 신러닝, C#, R, MySQL, Python, 인공지능(AI), 빅데이터..."
https://kr.indeed.com/viewjob?jk=818454fcfd4139a3,(주)브이드림 개발팀 경력직,브이드림 부산 수영구,,바일·게임>응용프로그래머>클라우드|인터넷·IT·통신·모바일·게임>응용프로그래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>응용프로그래머>Python|인터넷·IT·통신·모바일·게임>네트워크·서버·보안>네트워크구축·운영·관리
https://kr.indeed.com/viewjob?jk=5ee29e41129934a3,파이썬 중급개발자,퓨쳐위즈 서울 강남구,,"우대사항 - Django 유경험자 - 외국어 : TOEIC - 전공 : 전산학/컴퓨터공학, 응용소프트웨어공학 인터넷·IT·통신·모바일·게임>웹프로그래밍>Python"
https://kr.indeed.com/viewjob?jk=9610a215e43c2810,다크어벤저3 서버프로그래머 (경력3년이상),Nexon 성남 분당구,,"게임 개발 초기부터 상용화까지 경험이 있으신 분 - 웹 개발 가능하신 분 (node.js 또는 Java, Python 웹프레임워크 사용 경험) 기타사항 - 국가보훈대상자는 관련법규에 의거, 우대합니다. - 서류 심사 통과..."
https://kr.indeed.com/viewjob?jk=100bfdb71c3c4fde,모바일앱 분석툴 유저해빗 웹개발자,유저해빗 서울 마포구,,설계 및 구축 <자격요건> - Python 혹은 Java 웹 개발 경력 2-3년 혹은 이에 견주는 실력 (Python 우대) - DBMS 쿼리를... 통신·모바일·게임>웹프로그래밍>Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=b4e795fb8e6fd0ed,"IT 기획, 운영 (대리-과장급) 초빙 - 유명 유통사",로이스에이치알 서울,,"에 대한 이해도 . 프로젝트 관리 (PMP 등), 프로그래밍 언어 (Python, Java 등), RDBMS (OCP 등) 관련 자격증 우대 . 영어... PMP 등), 프로그래밍 언어 (Python, Java 등), RDBMS..."
https://kr.indeed.com/viewjob?jk=0f4c80aa34dcc680,(네이버계열사)(NIT Service)네이버 클라우드 플랫폼 기술지원,엔아이티서비스 성남 삼평동,,"클라우드 서비스 운영 경험 (AWS, Azure, KT Cloud 등) - Shell Script, Python 활용 가능 O명 근무조건 - 근무형태 : 정규직 - 근무지역 : 경기 성남시/분당구 전형절차 - 서류전형..."
https://kr.indeed.com/viewjob?jk=2a1d77bd91952093,(주)엘솔루 개발자,㈜엘솔루 서울,,"필수사항] ㆍ프로그래밍에 재능 및 열정이 있는 자 ㆍJava, Python 중 하나 이상의 언어사용자 ㆍ자료구조 지식이 있는 자 ㆍ학력... 머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머>Python"
https://kr.indeed.com/viewjob?jk=6f88041c28b6c1ae,한글 Q&A 시스템 연구 개발 신입/경력사원,포티투마루 서울 봉천동,,"중(9월예정) [지원자격] - 4년제 대학교 졸업 (전산관련학과 이수 또는 그에 상응하는 교육이수자) - Python, Java, C/C++ 등으로 개발 가능하신 분 - Unix/Linux 시스템에 대한 이해가 있으신 분..."
https://kr.indeed.com/viewjob?jk=1241d1e756b15ce4,[배민서비스실] 검색서비스 개발자,우아한 형제들 서울 송파구,,"분 - AWS를 활용한 개발, 운영 경험이 있으신 분 - 빌드/테스트/배포 자동화 경험이 있으신 분 - Python 개발 경험이 있으신 분 - Hadoop, Spark 등 오픈소스 플랫폼 활용 경험이 있으신 분 - 다양한..."
https://kr.indeed.com/viewjob?jk=cac18e6bcbee5a21,Front end 개발자,브릭 성남 분당구,,"ElasticSearch 사용 언어 (빈도수 순) : Java, C#, Javascript, Scala, Python, R, C++ 7. 근무 조건 근무장소 : 경기도 성남시 분당구 판교역로 230, 309호(삼환하이펙스..."
https://kr.indeed.com/viewjob?jk=7a837beac7ac8bcd,"Partner Solutions Architect III, Analyti...",Amazon Web Services Korea LLC 서울,,"Knowledge... least one or more programing languages... Python, Java and Scala. · Hands on experience leading large..."
https://kr.indeed.com/viewjob?jk=f8ee4cfdf4dd6934,성장하는 핀테크 스타트업 BackEnd Developer 경력직,웨이브릿지 서울 강남구,,"적인 사고 및 알고리즘을 좋아하시는 분 Java, Spring 및 Design Pattern 에 대한 이해 Python 데이터 분석 및 웹개발 경험 RESTful API 서버에 대한 이해 및 구현 능력 기본적인 SQL문 작성..."
https://kr.indeed.com/viewjob?jk=ea2cf2a5e929b0ee,TOAST Cloud 플랫폼 및 서비스 개발,NHN 4.4 성남 판교역,,"5년 이상의 Java 개발 경력 - 다양한 프로그래밍 언어 구사 (C++, Javascript, Python 등) - 클라우드 서비스 개발 경험 - 각종 오픈소스 NoSQL 스토리지, 검색엔진의 응용 개발 경험..."
https://kr.indeed.com/viewjob?jk=9b09565fe78ef392,DX혁신부문 Tech Lab Senior Machine Learning...,이투스교육 서울 강남구,,"분 - 일반적인 백엔드 시스템 설계 및 개발 - ML/AI 시스템 아키텍쳐 설계 경험 - Python, scala, R 등 ML 및 통계 관련 언어 사용 경험 - 머신러닝 프레임워크 경험자 (TensorFlow..."
https://kr.indeed.com/viewjob?jk=22ea43afd8105577,"WEb 개발자 경력 정규직, 프리랜서",케이포시큐리티 서울,,로그래밍>ASP|인터넷·IT·통신·모바일·게임>웹프로그래밍>PHP |인터넷·IT·통신·모바일·게임>웹프로그래밍>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래밍>Python|인터넷·IT·통신·모바일·게임>웹프로그래밍>벡엔드
https://kr.indeed.com/viewjob?jk=194a28e271f583b3,[정규직/본사근무] PHP 웹 개발자 (경력),이랜서 서울 강남구,,"PhpStorm, Codeigniter, Mobile Web, Bootstrap, REST API, Python, goLang, CentOS, SVN - Java기반 웹 기술 보유 (Spring, JSP 등) - 웹..."
https://kr.indeed.com/viewjob?jk=6b86ea39985912b6,TOAST Cloud 사업기획/영업,NHN 4.4 성남 판교역,,"Linux, Microsoft Solutions 등) - 2년 이상의 개발 경험 (Java, Python 등) - 기술 문서 작성 및 가이드 경험이 풍부한 자 - 대외 고객 기술 지원 경험 공통지원자격..."
https://kr.indeed.com/viewjob?jk=16dff836029458af,"모바일 앱 서버 개발(Java, Python)",휴먼디지털 서울,,"Python) 자격조건 - 정보시스템 설계 및 데이터 마이닝용 시스템 설계. - 모바일 앱 서비스용 서버 API 설계 및 개발. - 주소록 동기화, Confirmed Push 경험 하신 분 우대. - 자바, Python..."
https://kr.indeed.com/viewjob?jk=6863b8ecbee9cb28,Big Data Engineer,휴먼디지털 서울,,"DB, Network, Computer - Architect 관련 지식 보유자 - Shell script/python/Java/MySQL - 활용 가능자 - 개발을 좋아하고 새로운 기술을 - 배움이 즐거운 자 - Front..."
https://kr.indeed.com/viewjob?jk=8fc5722cb9223fea,Solutions Architect III - AWS Korea,Amazon Web Services Korea LLC 서울,,"operating solutions built on AWS · Knowledge of multiple, modern development languages... Ruby, Python and Node.js"
https://kr.indeed.com/viewjob?jk=d79e70207b12a400,퍼포먼스 마케터 (SA 중심),Soomgo 서울 강남구,,"Google Analytics, Amplitude/Mixpanel 등 분석툴 사용하신 분 • SQL, Python 등 데이터 분석 능력 있으신 분 [숨고멤버 Join] • 서류전형 : 이력서(자기소개서) & 포트폴리오..."
https://kr.indeed.com/viewjob?jk=d498993697237b33,AI(인공지능) 개발자,휴먼디지털 서울,,를 활용한 Machine Learning(Deep Learning) 개발 경험자 우대 3. C/C++/C#/Python 등 프로그래밍 경험자 우대 4. 분산시스템에 대한 이해가 있는 분 우대 근무지 서울 연봉 회사내규에따름...
https://kr.indeed.com/viewjob?jk=eb524bae20ec458a,가상화폐 개발 경력자,휴먼디지털 서울,,"업체 업무내용 - 비트코인,알트코인 등 가상화폐 개발 - C++,Python 등 프로그램 개발 자격조건 - 가상화폐 개발 경력자 - C++,Python 등 개발경력 2년 이상 - 4년제 대졸 이상 - 블록체인 개념 이해자..."
https://kr.indeed.com/viewjob?jk=9c94a6b9980cb866,"앱개발자(Android, IOS) 자체개발한 건설관련 스마트 안전앱 연구...",피식스컨설팅 서울 금천구,,트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>웹프로그래머>.NET|인터넷·IT·통신·모바일·게임>웹프로그래머>Python|인터넷·IT·통신·모바일·게임>통신·모바일>전자태그(RFID)
https://kr.indeed.com/viewjob?jk=d6a2c8d60ad1662c,SW전문위원(20년 이상) 및 해외영업 과차장급 컨설턴트(경력 7년 이상...,한국컨설팅산업협회 서울 강남구,,인터넷·IT·통신·모바일·게임>웹프로그래밍>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래밍>.NET|인터넷·IT·통신·모바일·게임>웹프로그래밍>HTML·DHTML|인터넷·IT·통신·모바일·게임>웹프로그래밍>Python
https://kr.indeed.com/viewjob?jk=ea7a7ab6e15151c1,WaveBridge BackEnd Developer 경력직,웨이브릿지 서울 강남구,,"적인 사고 및 알고리즘을 좋아하시는 분 Java, Spring 및 Design Pattern 에 대한 이해 Python 데이터 분석 및 웹개발 경험 RESTful API 서버에 대한 이해 및 구현 능력 기본적인 SQL문 작성..."
https://kr.indeed.com/viewjob?jk=527ede840149154c,가상화폐 프로그래머,휴먼디지털 서울,,"비트코인,알트코인 등 가상화폐 개발 - C++,Python,Java 등 프로그램 개발 자격조건 - 비트코인,알트코인 등 가상화폐 개발 가능자 - C++,Python,Java 등 프로그램 개발 경력 2년 이상자 - 가상화폐..."
https://kr.indeed.com/viewjob?jk=f6fe4d192f210bc7,퀀트 개발자 (Quant Developer),ATZ Inc. 서울,"연봉 30,000,000원 - 40,000,000원",any... following languages. (C/C++/C#/Python/Java/Node.js)* Experience with R... languages) C/C++/C#/Python/Java R/Excel...
https://kr.indeed.com/viewjob?jk=7b96b63ac704d98a,AI Scientist - Symbolic AI (Natural Lang...,MIND AI 서울,"연봉 60,000,000원 - 100,000,000원","relation frameworks * Experience in programming in Perl, Python, or another scripting language * Experience in using grammars..."
https://kr.indeed.com/viewjob?jk=2bdd2465542edd04,Computational Linguist - AI (Natural Lan...,MIND AI 서울,"연봉 60,000,000원 - 100,000,000원","relation frameworks * Experience programming in Perl, Python, or another scripting language * Experience in using grammars..."
